"";"Huurprijs";"Woonoppervlakte";"Type.woning";"persoon.type";"Bouwjaar";"woz_value";"Stofferingstype";"Energielabel";"avg_price";"corrected_avgm2_price";"koopsom.koopjaar";"Gemeente"
"1841";1690;75;"apartment";"ingeschreven_natuurlijk_persoon";2001;347000;"furnished";"";313113;4319,46575342466;2021;"Rotterdam"
"1842";725;25;"apartment";"ingeschreven_natuurlijk_persoon";1886;128000;"shell";"C";29041,8;1136,36363636364;2016;"Sittard-Geleen"
"1843";1495;80;"apartment";"ingeschreven_natuurlijk_persoon";1953;230000;"furnished";"F";165000;2100;2018;"Rotterdam"
"1844";850;70;"apartment";"ingeschreven_natuurlijk_persoon";1970;187000;"upholstered";"D";130000;1857,14285714286;2020;"Brunssum"
"1845";695;22;"studio";"ingeschreven_natuurlijk_persoon";1961;0;"unknown";"";106666,6667;6041,66666666667;2018;"Maastricht"
"1846";1025;45;"apartment";"ingeschreven_natuurlijk_persoon";1902;167000;"upholstered";"";435000;10511,7884615385;2020;"Den Bosch"
"1847";1350;95;"apartment";"ingeschreven_natuurlijk_persoon";1998;310000;"furnished";"B";242500;2612,17948717949;2021;"Katwijk"
"1848";1395;64;"apartment";"ingeschreven_natuurlijk_persoon";1902;NA;"upholstered";"";231250;3666,66666666667;2010;"Amsterdam"
"1849";1025;83;"house";"ingeschreven_natuurlijk_persoon";1966;206000;"upholstered";"D";181119;2186,74698795181;2021;"Maastricht"
"1850";2800;279;"apartment";"kadaster_natuurlijk_persoon";2002;665000;"furnished";"";330000;1162,79069767442;2000;"Den Haag"
"1851";1045;80;"apartment";"ingeschreven_natuurlijk_persoon";1960;267000;"upholstered";"C";195000;2407,40740740741;2019;"Maastricht"
"1852";1800;90;"apartment";"ingeschreven_natuurlijk_persoon";1969;356000;"furnished";"C";212500;2372,22222222222;2006;"Amsterdam"
"1853";1600;55;"apartment";"ingeschreven_natuurlijk_persoon";1880;463000;"furnished";"";24637,3294719101;533,2577132;2008;"Amsterdam"
"1854";2200;100;"apartment";"ingeschreven_natuurlijk_persoon";2007;409000;"shell";"";156500;1546,875;2005;"Rotterdam"
"1855";1095;50;"apartment";"ingeschreven_natuurlijk_persoon";2009;218000;"furnished";"A";87962,962962963;1789,47368421053;2000;"Maastricht"
"1856";995;78;"apartment";"ingeschreven_natuurlijk_persoon";1978;235000;"upholstered";"C";117000;1458,33333333333;2010;"Alkmaar"
"1857";1450;70;"apartment";"ingeschreven_natuurlijk_persoon";1888;243000;"furnished";"";107642;1549,29577464789;2014;"Delft"
"1858";950;35;"apartment";"ingeschreven_natuurlijk_persoon";1901;272000;"upholstered";"";75471,6981132076;2131,57894736842;2013;"Nijmegen"
"1859";595;30;"apartment";"ingeschreven_natuurlijk_persoon";1936;208000;"upholstered";"";78750;2702,7027027027;2018;"Den Haag"
"1860";2850;118;"apartment";"ingeschreven_natuurlijk_persoon";1888;682000;"upholstered";"";357500;3128,125;2014;"Amsterdam"
"1861";950;70;"apartment";"ingeschreven_natuurlijk_persoon";1928;174000;"furnished";"";17067,1745131579;252,109337387755;1994;"Rotterdam"
"1862";1175;57;"apartment";"ingeschreven_natuurlijk_persoon";1965;423000;"upholstered";"";110000;2000;2015;"Maastricht"
"1863";1050;50;"apartment";"ingeschreven_natuurlijk_persoon";2013;294000;"upholstered";"A";230000;4500;2018;"Tilburg"
"1864";2150;50;"apartment";"ingeschreven_natuurlijk_persoon";1907;411000;"upholstered";"A";360000;6708,59538867925;2021;"Amsterdam"
"1865";1235;55;"apartment";"ingeschreven_niet_natuurlijk_persoon";1923;NA;"upholstered";"";25997,8125;488,423503357664;2015;"Rotterdam"
"1866";850;61;"apartment";"ingeschreven_natuurlijk_persoon";1992;249000;"upholstered";"";39166,66667;652,777777833333;2000;"Helmond"
"1867";1295;39;"apartment";"ingeschreven_natuurlijk_persoon";1902;162000;"furnished";"";35122,3043647059;858,452145247525;2008;"Groningen"
"1868";2250;90;"apartment";"ingeschreven_niet_natuurlijk_persoon";1910;NA;"furnished";"";240000;2705,35714285714;2016;"Den Haag"
"1869";2750;165;"house";"ingeschreven_natuurlijk_persoon";1765;764000;"upholstered";"A";1400000;8666,66666666667;2018;"Den Haag"
"1870";1395;55;"apartment";"ingeschreven_natuurlijk_persoon";1958;254000;"furnished";"B";269000;4890,90909090909;2022;"Rotterdam"
"1871";1250;97;"apartment";"ingeschreven_natuurlijk_persoon";2009;343000;"furnished";"B";252500;2610;2019;"Nijmegen"
"1872";1900;120;"apartment";"ingeschreven_natuurlijk_persoon";2002;581000;"upholstered";"E";45647,8605346154;383,644800396825;1997;"Eindhoven"
"1873";1350;75;"apartment";"ingeschreven_natuurlijk_persoon";1961;290000;"shell";"D";275000;3750;2021;"Oegstgeest"
"1874";2200;120;"house";"ingeschreven_natuurlijk_persoon";1910;455000;"furnished or upholstered";"";187500;1567,79661016949;2019;"Maastricht"
"1875";1800;51;"apartment";"ingeschreven_natuurlijk_persoon";1765;421000;"upholstered";"C";397590,361445783;7990,19607843137;2020;"Amsterdam"
"1876";2000;68;"apartment";"ingeschreven_natuurlijk_persoon";1922;665000;"furnished";"E";470709,183673469;6617,64705882353;2020;"Amsterdam"
"1877";2750;175;"apartment";"ingeschreven_natuurlijk_persoon";1973;618000;"upholstered";"C";638000;4186,74698795181;2021;"Breda"
"1878";755;30;"studio";"ingeschreven_natuurlijk_persoon";1987;546000;"upholstered";"A+";32500;1083,33333333333;2017;"Almere"
"1879";1250;95;"house";"ingeschreven_natuurlijk_persoon";1951;254000;"upholstered";"A";156000;1725,27472527473;2019;"Groningen"
"1880";1025;69;"apartment";"ingeschreven_natuurlijk_persoon";1963;242000;"shell";"";135000;1921,56862745098;2020;"Rotterdam"
"1881";925;88;"apartment";"ingeschreven_natuurlijk_persoon";1966;197000;"upholstered";"E";132500;1511,11111111111;2020;"Tilburg"
"1882";850;86;"apartment";"ingeschreven_natuurlijk_persoon";1900;173000;"unknown";"";145714,2857;1555,55555555556;2016;"Haarlem"
"1883";1075;77;"apartment";"ingeschreven_natuurlijk_persoon";1963;272000;"upholstered";"D";225000;2860,75949367089;2019;"Tilburg"
"1884";1450;70;"apartment";"ingeschreven_natuurlijk_persoon";1989;277000;"upholstered";"C";155000;2205,97142857143;2015;"Utrecht"
"1885";1400;59;"house";"ingeschreven_natuurlijk_persoon";1927;317000;"upholstered";"E";242500;4020,83333333333;2020;"Utrecht"
"1886";1450;106;"apartment";"ingeschreven_niet_natuurlijk_persoon";2005;NA;"upholstered";"A";375000;3305,08474576271;2021;"Veldhoven"
"1887";995;60;"apartment";"ingeschreven_natuurlijk_persoon";1920;482000;"upholstered";"";93902,45009;1518,69158878505;2001;"Utrecht"
"1888";1100;60;"apartment";"ingeschreven_natuurlijk_persoon";1886;0;"upholstered";"";127308,6957;2192,98245614035;2022;"Purmerend"
"1889";1495;106;"apartment";"ingeschreven_natuurlijk_persoon";2002;386000;"furnished";"";294545,454545455;2750;2018;"Rotterdam"
"1890";1650;90;"apartment";"ingeschreven_natuurlijk_persoon";1967;337000;"furnished";"C";221000;2455,55555555556;2014;"Eindhoven"
"1891";1575;85;"apartment";"ingeschreven_natuurlijk_persoon";1992;334000;"upholstered";"B";375000;4457,8313253012;2021;"Den Haag"
"1892";1375;66;"house";"kadaster_natuurlijk_persoon";1915;317000;"upholstered";"D";335000;4924,24242424242;2022;"Noordwijk"
"1893";1250;65;"apartment";"ingeschreven_natuurlijk_persoon";2001;295000;"furnished";"";91059;1333,33333333333;2018;"Rotterdam"
"1894";1250;80;"apartment";"ingeschreven_natuurlijk_persoon";1966;290000;"furnished";"";206000;2481,92771084337;2020;"Voorschoten"
"1895";1450;100;"apartment";"ingeschreven_natuurlijk_persoon";2003;471000;"upholstered";"B";137500;1526,31578947368;2014;"Rotterdam"
"1896";1350;70;"apartment";"ingeschreven_natuurlijk_persoon";1979;257000;"upholstered";"E";244500;3549,29577464789;2020;"Hilversum"
"1897";1750;96;"apartment";"ingeschreven_natuurlijk_persoon";2000;424000;"furnished or upholstered";"A";216000;2187,5;2018;"Amstelveen"
"1898";1295;79;"house";"ingeschreven_natuurlijk_persoon";1938;238000;"upholstered";"D";192777;2560;2019;"Groningen"
"1899";775;40;"apartment";"ingeschreven_niet_natuurlijk_persoon";1958;NA;"upholstered";"C";402702,020211364;8837,20930232558;2022;"Breda"
"1900";1600;78;"apartment";"ingeschreven_natuurlijk_persoon";2009;302000;"upholstered";"A";277000;3636,36363636364;2020;"Helmond"
"1901";995;50;"apartment";"ingeschreven_natuurlijk_persoon";1937;0;"upholstered";"C";707500;12758,6206896552;2011;"Nijmegen"
"1902";895;40;"apartment";"ingeschreven_natuurlijk_persoon";1938;327000;"upholstered";"";49532,7102803738;1136,36363636364;2018;"Groningen"
"1903";1395;70;"apartment";"ingeschreven_natuurlijk_persoon";1938;289000;"furnished";"E";2e+05;2867,64705882353;2017;"Rotterdam"
"1904";1075;75;"apartment";"ingeschreven_natuurlijk_persoon";1928;250000;"upholstered";"D";92000;1220;2014;"Den Haag"
"1905";1695;85;"apartment";"ingeschreven_natuurlijk_persoon";1912;485000;"furnished or upholstered";"D";207500;2444,44444444444;2014;"Den Haag"
"1906";645;40;"apartment";"ingeschreven_niet_natuurlijk_persoon";1936;NA;"upholstered";"";87012,987012987;2125;2017;"Breda"
"1907";1600;62;"apartment";"ingeschreven_natuurlijk_persoon";1934;412000;"upholstered";"E";1e+05;1529,41176470588;2014;"Amsterdam"
"1908";1700;87;"apartment";"ingeschreven_natuurlijk_persoon";2008;422000;"unknown";"A";360000;4411,76470588235;2019;"Rotterdam"
"1909";975;47;"apartment";"ingeschreven_niet_natuurlijk_persoon";1850;NA;"upholstered";"E";181117,408695652;3829,78723404255;2018;"Rotterdam"
"1910";1075;35;"apartment";"ingeschreven_natuurlijk_persoon";2019;228000;"furnished";"A";20977,27273;593,9114196875;2019;"Rotterdam"
"1911";1250;60;"apartment";"ingeschreven_natuurlijk_persoon";1881;355000;"unknown";"";150750;2579,36507946429;2016;"Den Bosch"
"1912";1300;68;"house";"ingeschreven_natuurlijk_persoon";1931;438000;"upholstered";"G";187501;2761,19402985075;2017;"Leiden"
"1913";1175;101;"apartment";"ingeschreven_natuurlijk_persoon";1966;271000;"upholstered";"B";192000;1958,76288659794;2019;"Utrecht"
"1914";1495;45;"apartment";"ingeschreven_natuurlijk_persoon";1810;216000;"furnished";"";43750;892,213541666667;2020;"Schiedam"
"1915";1375;75;"apartment";"ingeschreven_natuurlijk_persoon";1955;404000;"upholstered";"C";129092,586206897;1634,61538461538;2010;"Den Haag"
"1916";895;35;"apartment";"ingeschreven_natuurlijk_persoon";1910;182000;"upholstered";"";32439,0243902439;897,959183714286;2017;"Leiden"
"1917";725;50;"apartment";"ingeschreven_natuurlijk_persoon";1927;157000;"upholstered";"G";6775,38260638298;137,25952814;1995;"Den Haag"
"1918";1500;100;"house";"ingeschreven_natuurlijk_persoon";1964;262000;"upholstered";"D";181000;1868,42105263158;2020;"Sliedrecht"
"1919";2800;80;"apartment";"ingeschreven_natuurlijk_persoon";1998;409000;"upholstered";"B";411000;5035,25641025641;2021;"Amsterdam"
"1920";1075;70;"apartment";"ingeschreven_niet_natuurlijk_persoon";1760;NA;"furnished or upholstered";"";67762,2126436782;982,857142857143;2014;"Krimpenerwaard"
"1921";820;74;"apartment";"ingeschreven_natuurlijk_persoon";1991;249000;"upholstered";"";88000;1182,43243243243;2014;"Tilburg"
"1922";2075;80;"apartment";"ingeschreven_natuurlijk_persoon";2021;485000;"upholstered";"A+";107000;1310,9756097561;2019;"Amsterdam"
"1923";764;66;"apartment";"ingeschreven_natuurlijk_persoon";1962;226000;"upholstered";"E";134000;2092,30769230769;2018;"Maastricht"
"1924";960;56;"apartment";"ingeschreven_niet_natuurlijk_persoon";1988;NA;"upholstered";"";61298,0769201923;1026,31578947368;2005;"Tilburg"
"1925";1295;65;"apartment";"ingeschreven_natuurlijk_persoon";1958;289000;"upholstered";"";115000;1796,875;2006;"Hilversum"
"1926";1195;70;"apartment";"ingeschreven_natuurlijk_persoon";1966;276000;"upholstered";"C";259000;3647,88732394366;2020;"Utrecht"
"1927";1000;35;"apartment";"ingeschreven_natuurlijk_persoon";1920;167000;"upholstered";"";20461,5384615385;593,9114196875;2020;"Leiden"
"1928";1695;75;"apartment";"ingeschreven_natuurlijk_persoon";1931;720000;"furnished";"C";338285,714285714;4600;2017;"Amsterdam"
"1929";2300;70;"house";"ingeschreven_natuurlijk_persoon";1958;346000;"furnished";"B";259500;3757,14285714286;2018;"Amstelveen"
"1930";725;25;"studio";"ingeschreven_natuurlijk_persoon";1933;147000;"upholstered";"";55199,430198718;2207,97720794872;2010;"Rotterdam"
"1931";1500;103;"apartment";"ingeschreven_niet_natuurlijk_persoon";1931;NA;"upholstered";"C";270000;2603,30578512397;2021;"Amstelveen"
"1932";9500;300;"house";"ingeschreven_niet_natuurlijk_persoon";1900;NA;"furnished";"";351940,5;1144;2017;"Amsterdam"
"1933";1795;125;"house";"ingeschreven_natuurlijk_persoon";1978;400000;"furnished";"";407500;3448,27586206897;2022;"Barendrecht"
"1934";915;33;"apartment";"ingeschreven_natuurlijk_persoon";1978;172000;"furnished";"D";76562,5;2394,73684210526;2021;"Den Haag"
"1935";2250;78;"apartment";"ingeschreven_natuurlijk_persoon";1641;592000;"upholstered";"";535000;7000;2021;"Amsterdam"
"1936";1250;40;"apartment";"ingeschreven_natuurlijk_persoon";1954;179000;"furnished";"";45750;1104,6511627907;2016;"Groningen"
"1937";930;90;"house";"ingeschreven_natuurlijk_persoon";1900;173000;"furnished";"F";107500;1261,06194690265;2004;"Kampen"
"1938";1095;44;"apartment";"";1910;NA;"upholstered";"C";54104,53846;1187,5;2010;"Den Haag"
"1939";1350;84;"apartment";"ingeschreven_natuurlijk_persoon";1999;375000;"upholstered";"B";370000;4352,94117647059;2022;"Den Bosch"
"1940";4250;161;"apartment";"ingeschreven_niet_natuurlijk_persoon";1904;NA;"upholstered";"A";108092,1053;703,431372352941;1997;"Amsterdam"
"1941";875;79;"house";"ingeschreven_natuurlijk_persoon";1967;233000;"unknown";"C";95000;1204,81927710843;2017;"Heerenveen"
"1942";1250;90;"house";"ingeschreven_natuurlijk_persoon";1997;281000;"unknown";"B";285000;3097,82608695652;2021;"Breda"
"1943";1050;60;"apartment";"ingeschreven_natuurlijk_persoon";1980;249000;"upholstered";"F";150000;2472,22222166667;2017;"Den Haag"
"1944";1250;65;"apartment";"ingeschreven_natuurlijk_persoon";1850;226000;"furnished";"";390000;5857,14285714286;2022;"Maastricht"
"1945";975;60;"apartment";"ingeschreven_natuurlijk_persoon";1969;242000;"shell";"C";579377,849573171;8913,50537804878;1999;"Hoorn"
"1946";750;30;"studio";"ingeschreven_natuurlijk_persoon";1906;546000;"upholstered";"";24568,9655172414;795,031056;2020;"Enschede"
"1947";1995;68;"apartment";"ingeschreven_natuurlijk_persoon";1897;600000;"furnished";"";208108,108108108;2990,76237623762;2015;"Amsterdam"
"1948";1495;85;"apartment";"ingeschreven_natuurlijk_persoon";1930;271000;"upholstered";"";230000;2717,39130434783;2016;"Deventer"
"1949";950;110;"apartment";"ingeschreven_natuurlijk_persoon";1996;210000;"unknown";"B";180000;1521,73913043478;2019;"Groningen"
"1950";1995;168;"house";"ingeschreven_natuurlijk_persoon";1999;548000;"upholstered";"B";552500;3318,18181818182;2017;"Eindhoven"
"1951";1950;50;"apartment";"ingeschreven_natuurlijk_persoon";1929;530000;"furnished";"";272000;5200;2017;"Amsterdam"
"1952";1295;60;"apartment";"ingeschreven_natuurlijk_persoon";1920;0;"upholstered";"";21408,1871329825;287,593984920635;1992;"Breda"
"1953";875;38;"apartment";"ingeschreven_natuurlijk_persoon";1932;249000;"upholstered";"";94000;2424,24242435897;2017;"Den Haag"
"1954";1750;90;"apartment";"ingeschreven_natuurlijk_persoon";2001;419000;"furnished";"A";281879,194630872;3087,38888888889;2016;"Rotterdam"
"1955";950;55;"apartment";"ingeschreven_natuurlijk_persoon";1910;0;"upholstered";"A";23391,8128645614;520,833333333333;2017;"Groningen"
"1956";1095;48;"apartment";"kadaster_niet_natuurlijk_persoon";1906;NA;"furnished or upholstered";"G";11392,61948;215,464483139535;1998;"Den Haag"
"1957";2100;150;"apartment";"ingeschreven_natuurlijk_persoon";1907;425000;"upholstered";"";110000;790,834845695364;2020;"Leidschendam-Voorburg"
"1958";1050;48;"apartment";"ingeschreven_natuurlijk_persoon";2013;211000;"upholstered";"A";169500;3350;2021;"Eindhoven"
"1959";1250;73;"apartment";"";1929;NA;"upholstered";"C";168200;2237,76223776224;2014;"Eindhoven"
"1960";1295;70;"apartment";"ingeschreven_natuurlijk_persoon";1982;204000;"upholstered";"C";205800;2847,22222222222;2021;"Den Haag"
"1961";1225;60;"apartment";"ingeschreven_natuurlijk_persoon";1892;0;"furnished";"C";71540;1144,68864474359;2007;"Utrecht"
"1962";2350;75;"apartment";"ingeschreven_natuurlijk_persoon";1882;700000;"furnished";"";325500;4166,66666666667;2014;"Amsterdam"
"1963";1495;47;"apartment";"ingeschreven_natuurlijk_persoon";1984;187000;"furnished";"B";205000;4361,70212765957;2018;"Haarlem"
"1964";1060;76;"apartment";"ingeschreven_natuurlijk_persoon";1964;263000;"upholstered";"D";191500;2533,33333333333;2020;"Apeldoorn"
"1965";1400;85;"apartment";"ingeschreven_natuurlijk_persoon";1550;339000;"upholstered";"C";201000;2380,95238095238;2016;"Deventer"
"1966";2850;110;"house";"ingeschreven_natuurlijk_persoon";1978;764000;"furnished";"";270000;2546,2962962963;2007;"Amstelveen"
"1967";1600;80;"apartment";"ingeschreven_natuurlijk_persoon";1953;230000;"furnished";"F";195000;2390,625;2010;"Amsterdam"
"1968";1700;132;"house";"ingeschreven_niet_natuurlijk_persoon";1974;NA;"furnished";"C";312500;2293,23308270677;2019;"Lelystad"
"1969";1595;75;"apartment";"ingeschreven_natuurlijk_persoon";2003;404000;"furnished";"B";265300;3320,3125;2020;"Den Haag"
"1970";1700;62;"apartment";"ingeschreven_natuurlijk_persoon";2022;483000;"upholstered";"A++++";218500;3508,06451612903;2022;"Amsterdam"
"1971";1395;68;"apartment";"ingeschreven_natuurlijk_persoon";1935;318000;"furnished";"";173000;2588,23529411765;2018;"Rotterdam"
"1972";2000;100;"apartment";"ingeschreven_niet_natuurlijk_persoon";1942;NA;"furnished";"";206250;2000;2002;"Amsterdam"
"1973";1250;80;"apartment";"ingeschreven_natuurlijk_persoon";1931;378000;"upholstered";"D";169398,58490566;2093,75;2016;"Alkmaar"
"1974";1350;40;"apartment";"ingeschreven_natuurlijk_persoon";1910;422000;"furnished or upholstered";"D";165000;3500;2015;"Amsterdam"
"1975";1025;55;"apartment";"ingeschreven_natuurlijk_persoon";1930;334000;"furnished";"";91666,6666666667;1697,29268292683;2008;"Schiedam"
"1976";1075;72;"apartment";"ingeschreven_natuurlijk_persoon";1995;378000;"upholstered";"C";190000;2701,78571428571;2004;"Hilversum"
"1977";1650;83;"house";"ingeschreven_natuurlijk_persoon";1933;338000;"furnished";"D";290513;3470,58823529412;2017;"Rotterdam"
"1978";2495;130;"apartment";"ingeschreven_natuurlijk_persoon";1996;711000;"upholstered";"";345000;2826,92307692308;2013;"Amsterdam"
"1979";1025;50;"house";"ingeschreven_natuurlijk_persoon";1450;298000;"upholstered";"B";237500;4761,90476111111;2015;"Leiden"
"1980";750;30;"studio";"ingeschreven_natuurlijk_persoon";1890;473000;"upholstered";"";18144,3298969072;548,387096774194;2008;"Delft"
"1981";1275;30;"apartment";"ingeschreven_natuurlijk_persoon";1909;582000;"furnished";"";145857,857142857;4464,28571428571;2014;"Nijmegen"
"1982";1900;64;"apartment";"ingeschreven_niet_natuurlijk_persoon";1829;NA;"upholstered";"E";182926,829268293;2722,67692307692;2020;"Amsterdam"
"1983";1600;40;"apartment";"kadaster_natuurlijk_persoon";1989;471000;"upholstered";"";205519,48051948;4875;2019;"Amsterdam"
"1984";850;59;"apartment";"ingeschreven_niet_natuurlijk_persoon";1939;NA;"shell";"C";420000;8297,41379310345;2021;"Schiedam"
"1985";950;61;"apartment";"ingeschreven_niet_natuurlijk_persoon";2010;NA;"upholstered";"A";141685,2529;2352,45901639344;2020;"Den Bosch"
"1986";1250;96;"apartment";"ingeschreven_natuurlijk_persoon";1999;252000;"upholstered";"";136000;1440,21739130435;2005;"Geldrop-Mierlo"
"1987";2850;117;"apartment";"ingeschreven_natuurlijk_persoon";1931;840000;"upholstered";"C";40935,2818801047;394,619631;1998;"Amsterdam"
"1988";975;50;"apartment";"ingeschreven_natuurlijk_persoon";1982;323000;"furnished";"C";155500;3200;2002;"Lelystad"
